spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20154807,154807 (2004 PP97),0.469,,24.448701881064213,4.843061894572831e+19,660,0.146,154807,,Y,N,0,18.56,,,,,,,,0.319,161,,,,,,,,0.01,245,2461000.5,61000,2025-11-21.0,J2000,0.3166,1.484,1.014,15.53,15.07,68.72,182.39,1.95,0.5452,2461326.25,2026-10-12.7,1.81,57,3.39,4.48,1.1e-09,6.0e-10,1.6e-09,3.2e-07,7.7e-07,6.7e-07,1.3e-06,7.9e-10,3.3e-10,2.5e-06,4.0e-07,APO,Otto Matic,17413,1977-08-21,2025-04-24,1407,,,0,.40034,,,,,,,,,
20464798,464798 (2004 JX20),1.109,,31.366481424778357,1.053940582592898e+21,313,0.0947,464798,,Y,N,0,19.37,,,,,,,,0.028,10.758,,,,,,,,0.01,154,2461000.5,61000,2025-11-21.0,J2000,0.2657,0.9016,0.662,10.53,101.74,349.13,166.42,1.14,1.151,2460855.94,2025-06-29.4,0.856,36.9,4.02,6.56,5.0e-08,7.3e-10,4.6e-08,7.7e-06,2.1e-05,2.2e-05,3.3e-05,9.2e-10,1.4e-09,2.8e-05,3.8e-07,ATE,Otto Matic,7280,2004-05-15,2024-04-20,984,2,0,0,.3651,,,,,,,,,
20003552,  3552 Don Quixote (1983 SA),19.0,Don Quixote,14.413147061832147,1.1190985164684916e+24,3.22e+03,0.342,3552,,Y,N,0,13.04,,,,,,,,0.03,6.665,,,,,D,D,,,296,2461000.5,61000,2025-11-21.0,J2000,0.7073,4.27,1.250,31.05,349.97,316.49,308.26,7.29,0.1117,2461463.64,2027-02-27.1,8.82,133,0.426,2.32,2.7e-08,2.0e-08,1.2e-07,5.1e-06,8.2e-06,8.2e-06,5.1e-06,3.4e-08,7.8e-10,4.9e-05,2.2e-05,AMO,Otto Matic,15179,1983-09-10,2025-04-01,1470,,,0,.45704,,,,,,,,,
20349074,349074 (2007 BM8),1.081,,25.719253939613175,6.562717292338585e+20,568,0.407,349074,,Y,N,0,18.39,,,,,,,,0.067,,,,,,,,,0.17,71,2461000.5,61000,2025-11-21.0,J2000,0.7209,1.341,0.374,27.64,87.62,179.31,343.05,2.31,0.6344,2461027.22,2025-12-17.7,1.55,158,2.8,4.5,2.6e-08,5.1e-09,3.5e-08,4.2e-06,9.4e-06,1.0e-05,1.0e-05,8.8e-09,3.6e-09,1.6e-05,3.2e-06,APO,Otto Matic,8055,2002-12-05,2024-12-24,217,,,0,.55905,,,,,,,,,
20159857,159857 (2004 LJ1),3.07,,19.802793334263036,8.911645824870708e+21,1.24e+03,0.0154,159857,,Y,Y,0,15.47,,,,,,,,0.130,2.72627,,,,,,,,1.32,401,2461000.5,61000,2025-11-21.0,J2000,0.5935,2.262,0.920,23.15,235.53,140.02,75.20,3.61,0.2896,2460740.85,2025-03-06.3,3.4,6,2.15,3.28,1.5e-09,1.1e-09,3.3e-09,9.8e-08,4.8e-07,3.9e-07,9.5e-07,1.7e-09,2.1e-10,3.1e-06,8.9e-07,APO,Otto Matic,10720,1995-02-03,2024-06-10,3293,,,0,.39881,,,,,,,,,
20020826, 20826 (2000 UV13),3.687,,19.153343927153312,1.4441041248412167e+22,1.37e+03,0.093,20826,,Y,N,0,13.85,,,,,,,,0.123,5.313,,,,,Sq,,,0.31,JPL 489,2461000.5,61000,2025-11-21.0,J2000,0.6365,2.418,0.879,31.93,347.29,198.69,198.24,3.96,0.2622,2461617.42,2027-07-30.9,3.76,36.2,1.2,3.04,3.9e-10,5.9e-10,9.4e-10,8.2e-08,1.7e-07,1.9e-07,3.4e-07,9.7e-10,9.7e-11,1.5e-06,5.1e-07,APO,Otto Matic,26297,1953-10-01,2025-09-30,3755,,,0,.39228,,,,,,,,,
20234341,234341 (2001 FZ57),0.344,,30.65072540635609,3.0036320086514717e+19,335,0.157,234341,,Y,N,0,18.93,,,,,,,,0.493,,,,,,,,,0.06,140,2461000.5,61000,2025-11-21.0,J2000,0.6042,0.9442,0.374,20.67,22.08,339.98,165.90,1.51,1.074,2460846.07,2025-06-19.5,0.918,61.2,3.95,6.15,5.6e-08,5.2e-09,5.4e-08,7.2e-06,7.5e-06,1.1e-05,1.8e-05,8.4e-09,9.0e-09,1.6e-05,2.8e-06,ATE,Otto Matic,12369,1991-04-18,2025-02-27,541,,,0,.47548,,,,-2.5e-14,6.6e-15,,,,
20363599,363599 (2004 FG11),0.152,,23.64945647108394,1.5426342627011822e+18,730,0.0203,363599,,Y,Y,1,21.05,,,,,,,,0.306,7.021,,,,,,,,0.00,111,2461000.5,61000,2025-11-21.0,J2000,0.7240,1.586,0.438,3.13,83.44,228.81,266.81,2.73,0.4934,2461189.39,2026-05-28.8,2,7.91,2.57,4.04,7.9e-08,2.8e-09,1.3e-07,4.1e-06,1.5e-04,1.5e-04,2.6e-06,4.8e-09,1.3e-09,5.5e-06,1.9e-06,APO,Otto Matic,7323,2004-03-23,2024-04-10,472,4,4,0,.40365,,,,-5.8e-14,5.0e-15,,,,
20159686,159686 (2002 LB6),1.845,,22.174533333568547,2.4254256742411644e+21,885,0.283,159686,,Y,N,0,16.34,,,,,,,,0.162,,,,,,,,,0.01,151,2461000.5,61000,2025-11-21.0,J2000,0.6880,1.804,0.563,24.73,244.73,141.05,206.78,3.04,0.4069,2461377.09,2026-12-02.5,2.42,110,2.64,3.66,2.0e-09,6.7e-10,3.8e-09,9.7e-08,3.8e-07,4.9e-07,9.5e-07,1.1e-09,2.3e-10,2.5e-06,4.9e-07,APO,Otto Matic,10198,1997-06-02,2025-05-04,863,,,0,.48356,,,,,,,,,
20242191,242191 (2003 NZ6),0.37,,33.436950120812114,4.447831930279987e+19,258,0.0666,242191,,Y,N,0,19.02,,,,,,,,0.334,13.531,,,,,,,,0.03,121,2461000.5,61000,2025-11-21.0,J2000,0.4923,0.7934,0.403,18.25,124.58,311.63,131.91,1.18,1.395,2460905.91,2025-08-18.4,0.707,25.9,4.1,7.2,4.0e-08,3.5e-09,3.1e-08,7.3e-06,1.1e-05,1.2e-05,2.3e-05,5.2e-09,9.2e-09,1.6e-05,1.7e-06,ATE,Otto Matic,7996,2003-07-09,2025-05-30,647,2,1,0,.3593,,,,2.9e-14,3.6e-15,,,,
20323179,323179 (2003 HR32),1.17,,22.526931646032587,6.383392501672205e+20,844,0.142,323179,,Y,N,0,18.10,,,,,,,,0.068,,,,,,,,,0.02,100,2461000.5,61000,2025-11-21.0,J2000,0.6871,1.748,0.547,8.28,341.91,352.73,234.82,2.95,0.4265,2461294.01,2026-09-10.5,2.31,55.1,2.44,3.81,4.3e-08,7.2e-09,7.3e-08,5.1e-06,3.4e-05,3.4e-05,1.3e-05,1.2e-08,2.6e-09,3.3e-05,5.2e-06,APO,Otto Matic,8016,2003-03-23,2025-03-03,520,,,0,.46295,,,,,,,,,
20138013,138013 (2000 CN101),3.518,,23.560492683143956,1.898218154112993e+22,738,0.108,138013,,Y,N,0,14.72,,,,,,,,0.172,,,,,,,,,0.23,298,2461000.5,61000,2025-11-21.0,J2000,0.6348,1.598,0.584,15.98,183.30,118.76,140.95,2.61,0.4878,2460711.53,2025-02-05.0,2.02,42.1,2.81,4.08,1.1e-08,1.5e-09,1.8e-08,2.1e-07,1.3e-06,3.6e-06,1.1e-05,2.4e-09,6.8e-10,2.3e-05,1.0e-06,APO,Otto Matic,14639,1984-03-07,2024-04-05,1430,,,0,.55368,,,,,,,,,
20023183, 23183 (2000 OY21),1.098,,22.05262733388734,5.056122395494971e+20,900,0.256,23183,,Y,N,0,16.06,,,,,,,,0.640,6.9809,,,,,,,,0.05,278,2461000.5,61000,2025-11-21.0,J2000,0.4009,1.824,1.093,40.98,119.63,301.49,39.12,2.56,0.4001,2460902.70,2025-08-15.2,2.46,99.7,3.06,3.67,1.7e-09,1.7e-09,3.7e-09,2.4e-07,2.1e-07,4.4e-07,2.2e-06,2.4e-09,5.7e-10,5.4e-06,1.3e-06,AMO,Otto Matic,11037,1994-06-03,2024-08-21,1359,,,0,.42789,,,,,,,,,
20445025,445025 (2008 NS1),2.098,,19.193072955379616,2.6717471892409444e+21,1.37e+03,0.17,445025,,Y,N,0,17.43,,,,,,,,0.040,,,,,,,,,0.02,31,2461000.5,61000,2025-11-21.0,J2000,0.8092,2.408,0.459,13.47,305.78,211.12,230.93,4.36,0.2637,2461489.92,2027-03-25.4,3.74,66.1,0.906,2.94,1.8e-07,6.8e-08,4.4e-07,2.8e-05,1.1e-04,1.1e-04,4.7e-05,1.2e-07,1.1e-08,2.0e-04,5.8e-05,APO,Otto Matic,5163,2008-07-05,2022-08-24,88,,,0,.43391,,,,,,,,,
20237805,237805 (2002 CF26),0.703,,23.516385637879505,1.50902697537704e+20,742,0.0923,237805,,Y,N,0,17.40,,,,,,,,0.430,3.7756,,,,,,,,0.23,287,2461000.5,61000,2025-11-21.0,J2000,0.3411,1.604,1.057,35.30,342.07,33.62,6.23,2.15,0.4851,2460987.67,2025-11-08.1,2.03,35.9,3.39,4.09,5.8e-10,2.8e-10,9.8e-10,2.5e-07,3.1e-07,5.0e-07,1.5e-07,3.8e-10,1.3e-10,3.1e-07,1.9e-07,AMO,Otto Matic,10049,1998-02-24,2025-08-30,3119,1,0,0,.3553,,,,,,,,,
20365071,365071 (2009 AV),0.674,,29.346353391911144,2.0709893096227688e+20,382,0.0218,365071,,Y,Y,0,18.18,,,,,,,,0.246,,,,,,,,,0.01,153,2461000.5,61000,2025-11-21.0,J2000,0.0739,1.03,0.954,45.87,150.73,322.12,97.10,1.11,0.9433,2460897.56,2025-08-10.0,1.04,8.48,3.92,5.67,2.5e-09,4.3e-10,2.6e-09,5.4e-07,6.3e-07,6.0e-06,7.7e-06,4.7e-10,6.0e-10,8.1e-06,2.4e-07,APO,Otto Matic,3170,2009-01-02,2017-09-07,1195,1,0,0,.48142,,,,,,,,,
20429073,429073 (2009 ND1),2.498,,18.015774597013984,3.9734985841765924e+21,1.65e+03,0.264,429073,,Y,N,0,17.23,,,,,,,,0.041,,,,,,,,,0.95,57,2461000.5,61000,2025-11-21.0,J2000,0.5710,2.733,1.172,11.83,97.94,292.28,176.32,4.29,0.2182,2460192.31,2023-09-04.8,4.52,103,1.41,3.07,7.3e-08,1.8e-08,2.0e-07,1.5e-05,3.8e-05,5.3e-05,1.4e-05,2.8e-08,2.1e-09,6.6e-05,1.6e-05,AMO,Otto Matic,6719,2005-11-12,2024-04-05,228,,,0,.56144,,,,,,,,,
20468727,468727 (2010 JE87),0.308,,31.321352270918798,2.2512464396360057e+19,314,0.0355,468727,,Y,Y,0,20.77,,,,,,,,0.108,,,,,,,,,0.02,52,2461000.5,61000,2025-11-21.0,J2000,0.4370,0.9042,0.509,16.91,120.47,242.31,292.89,1.30,1.146,2461059.04,2026-01-18.5,0.86,13.8,4.18,6.47,1.1e-07,4.4e-09,9.7e-08,1.7e-05,3.3e-05,2.6e-05,2.6e-05,6.3e-09,8.3e-09,2.3e-05,2.3e-06,ATE,Otto Matic,4392,2010-05-10,2022-05-19,190,0,2,0,.3445,,,,,,,,,
20271480,271480 (2004 FX31),0.709,,26.533068781957983,1.9706230240174686e+20,517,0.0673,271480,,Y,N,0,17.66,,,,,,,,0.352,77.1,,,,,,,,0.22,263,2461000.5,61000,2025-11-21.0,J2000,0.4420,1.26,0.703,24.75,169.12,285.81,149.28,1.82,0.6965,2460786.16,2025-04-20.6,1.42,26.2,3.55,4.93,6.3e-09,5.1e-10,7.8e-09,2.9e-07,1.2e-06,1.1e-06,1.3e-06,7.4e-10,4.3e-10,1.8e-06,3.2e-07,APO,Otto Matic,12478,1990-06-22,2024-08-20,1646,1,1,0,.36496,,,,,,,,,
20086819, 86819 (2000 GK137),0.802,,21.081062068082527,1.800520042500585e+20,1.03e+03,0.0163,86819,,Y,Y,0,17.48,,,,,,,,0.301,3.0239,,,,,Sq,,,0.27,172,2461000.5,61000,2025-11-21.0,J2000,0.5059,1.996,0.986,10.06,164.87,150.28,352.36,3.01,0.3496,2461022.37,2025-12-12.8,2.82,6.35,2.35,3.66,2.7e-08,2.8e-09,5.2e-08,4.2e-06,2.3e-05,2.3e-05,7.5e-06,4.2e-09,7.2e-10,2.1e-05,2.1e-06,APO,Otto Matic,11324,1994-04-03,2025-04-04,862,,,0,.51788,,,,,,,,,
20163454,163454 (2002 RN129),0.712,,27.62928787175601,2.1640597375835118e+20,458,0.237,163454,,Y,N,0,19.11,,,,,,,,0.096,,,,,,,,,0.25,70,2461000.5,61000,2025-11-21.0,J2000,0.3699,1.162,0.732,23.12,332.10,198.65,12.07,1.59,0.7867,2460985.16,2025-11-05.6,1.25,92.3,3.41,5.29,2.1e-07,6.1e-09,2.5e-07,2.2e-05,1.6e-05,3.0e-05,4.8e-05,8.3e-09,6.2e-09,6.1e-05,3.6e-06,APO,Otto Matic,7488,2002-09-11,2023-03-13,257,,,0,.46553,,,,,,,,,
20153219,153219 (2000 YM29),1.289,,20.60646688109575,7.142589718115488e+20,1.1e+03,0.195,153219,,Y,N,0,18.54,,,,,,,,0.035,,,,,,,,,0.01,121,2461000.5,61000,2025-11-21.0,J2000,0.4356,2.089,1.179,40.34,116.54,1.00,83.99,3.00,0.3264,2460743.20,2025-03-08.7,3.02,75.8,2.14,3.36,6.3e-08,4.8e-09,1.3e-07,1.4e-05,5.4e-06,2.8e-05,1.3e-05,7.0e-09,1.1e-09,4.0e-05,3.8e-06,AMO,Otto Matic,7787,2000-12-24,2022-04-20,647,,,0,.42283,,,,,,,,,
20068267, 68267 (2001 EA16),0.875,,24.237302419197103,3.090883270777776e+20,678,0.059,68267,,Y,N,0,16.99,,,,,,,,0.401,3.5,,,,,,,,0.04,148,2461000.5,61000,2025-11-21.0,J2000,0.4273,1.51,0.865,38.82,8.00,317.42,15.80,2.15,0.5313,2460970.77,2025-10-22.2,1.85,22.9,3.44,4.21,1.2e-09,3.8e-10,1.9e-09,2.2e-07,7.9e-08,2.5e-07,8.0e-07,5.4e-10,2.0e-10,1.5e-06,2.5e-07,APO,Otto Matic,8844,2001-03-04,2025-05-21,773,3,1,0,.602,,,,,,,,,
20001620,  1620 Geographos (1951 RA),2.56,Geographos,26.681714588061357,9.380743169397363e+21,508,0.0294,1620,,Y,Y,0,15.27,,,,,,,5.0x2.0x2.1,0.290,5.22204,,0.862,0.471,,S,S,,0.15,JPL 769,2461000.5,61000,2025-11-21.0,J2000,0.3355,1.246,0.828,13.34,337.14,277.02,212.92,1.66,0.7088,2461208.00,2026-06-16.4,1.39,11.4,3.45,5.07,9.2e-10,2.1e-10,1.2e-09,4.1e-08,2.0e-07,2.2e-07,4.8e-07,2.9e-10,1.8e-10,7.3e-07,1.3e-07,APO,Otto Matic,27046,1951-09-14,2025-10-01,8187,3,4,0,.29358,,,,-3.7e-15,2.4e-16,,,,
20393359,393359 (1998 ME3),0.774,,20.17642141811589,1.4825216489305565e+20,1.18e+03,0.111,393359,,Y,N,0,19.44,,,,,,,,0.062,,,,,,,,,0.33,31,2461000.5,61000,2025-11-21.0,J2000,0.4836,2.179,1.125,6.01,129.36,165.65,182.24,3.23,0.3064,2461580.73,2027-06-24.2,3.22,43.1,2,3.51,3.8e-08,1.1e-08,8.3e-08,7.1e-06,3.6e-05,4.8e-05,3.7e-05,1.7e-08,2.4e-09,1.3e-04,9.0e-06,AMO,Otto Matic,9692,1998-05-23,2024-12-04,280,,,0,.56011,,,,,,,,,
20439889,439889 (2000 PG5),0.59,,20.61140078919497,6.852687585939124e+19,1.1e+03,0.116,439889,,Y,N,0,20.38,,,,,,,,0.046,,,,,,,,,0.23,32,2461000.5,61000,2025-11-21.0,J2000,0.4580,2.088,1.132,6.12,309.69,358.86,141.85,3.04,0.3266,2460566.17,2024-09-12.6,3.02,45,2.24,3.61,7.2e-08,6.0e-09,1.5e-07,4.6e-06,3.3e-05,4.0e-05,2.8e-05,8.7e-09,1.4e-09,8.5e-05,4.7e-06,AMO,Otto Matic,10894,1994-07-04,2024-05-01,235,,,0,.55736,,,,,,,,,
20504994,504994 (2011 JU2),1.492,,20.986645291668776,1.148900438981577e+21,1.04e+03,0.268,504994,,Y,N,0,18.41,,,,,,,,0.035,,,,,,,,,0.72,27,2461000.5,61000,2025-11-21.0,J2000,0.4603,2.014,1.087,56.10,47.22,301.29,322.68,2.94,0.3448,2461108.73,2026-03-09.2,2.86,104,3.12,3.2,1.4e-07,6.4e-08,2.6e-07,6.3e-05,1.4e-05,2.8e-05,6.5e-05,9.3e-08,1.6e-08,1.9e-04,5.0e-05,AMO,Otto Matic,2370,2011-05-03,2017-10-28,130,,,0,.48289,,,,,,,,,
20005604,  5604 (1992 FE),0.55,,30.883839096503756,1.246351417951285e+20,328,0.0336,5604,,Y,Y,0,17.38,,,,,,,,0.48,5.3375,,,,,V,,,,235,2461000.5,61000,2025-11-21.0,J2000,0.4065,0.93,0.552,4.70,311.94,82.77,349.65,1.31,1.099,2461009.92,2025-11-30.4,0.897,13.1,4.13,6.37,1.4e-08,1.1e-08,1.1e-08,2.4e-06,1.4e-05,1.3e-05,4.9e-06,1.5e-08,1.9e-08,4.4e-06,5.6e-06,ATE,Otto Matic,14660,1985-04-17,2025-06-06,1214,6,0,0,.37539,,,,-7.6e-15,7.9e-15,,,,
20089830, 89830 (2002 CE),5.067,,20.660935589759436,4.3615671363729264e+22,1.09e+03,0.0281,89830,,Y,Y,0,15.01,,,,,,,,0.079,2.6149,,,,,,,,2.15,JPL 424,2461000.5,61000,2025-11-21.0,J2000,0.5070,2.078,1.024,43.64,19.89,5.85,24.89,3.13,0.3291,2460924.86,2025-09-06.3,2.99,10.9,2.34,3.29,3.6e-10,2.5e-10,7.8e-10,1.0e-07,1.5e-07,2.2e-07,2.2e-07,3.8e-10,6.0e-11,6.5e-07,2.0e-07,AMO,Otto Matic,15838,1982-05-25,2025-10-04,3251,,,0,.36031,,,,,,,,,
20152679,152679 (1998 KU2),4.167,,19.84671175887547,2.238399021903888e+22,1.23e+03,0.0601,152679,,Y,N,0,16.54,,,,,,,,0.022,125,,,,,Cb,,,0.02,JPL 299,2461000.5,61000,2025-11-21.0,J2000,0.5524,2.252,1.008,4.93,205.72,120.30,19.03,3.50,0.2917,2460935.27,2025-09-16.7,3.38,23.4,1.9,3.4,9.9e-10,1.3e-09,2.3e-09,1.6e-07,6.9e-07,1.5e-06,1.3e-06,2.0e-09,2.5e-10,4.2e-06,1.1e-06,APO,Otto Matic,19702,1971-10-21,2025-09-29,1974,,,0,.44916,,,,,,,,,
20490581,490581 (2009 WZ104),0.237,,32.20050987041504,1.0840777136581775e+19,289,0.0302,490581,,Y,Y,0,20.85,,,,,,,,0.314,19.304,,,,,,,,0.00,66,2461000.5,61000,2025-11-21.0,J2000,0.1926,0.8555,0.691,9.84,263.23,10.59,209.78,1.02,1.246,2461121.10,2026-03-21.5,0.791,11.7,4.04,6.87,5.9e-08,2.0e-09,5.2e-08,1.3e-05,9.9e-06,2.9e-05,4.5e-05,2.4e-09,4.3e-09,3.6e-05,1.0e-06,ATE,Otto Matic,7013,2005-11-19,2025-01-31,1209,0,1,0,.19775,,,,,,,,,
20162173,162173 Ryugu (1999 JU3),0.896,Ryugu,27.290838202794397,4.207728016635922e+20,475,0.000833,162173,,Y,Y,0,19.55,,,,,,,1.004x0.876,0.045,7.63262,3.00e-8,,,,Cb,,,0.00,267,2461000.5,61000,2025-11-21.0,J2000,0.1911,1.191,0.963,5.87,251.29,211.62,270.66,1.42,0.7584,2461118.31,2026-03-18.8,1.3,0.324,3.7,5.3,8.9e-09,3.0e-09,1.2e-08,4.3e-07,2.6e-06,3.2e-06,3.0e-06,3.6e-09,2.9e-09,4.4e-06,1.8e-06,APO,Otto Matic,14345,1986-04-14,2025-07-23,5075,2,0,0,.23593,,,,-2.5e-14,6.3e-15,,,,
20004401,  4401 Aditi (1985 TB),1.801,Aditi,18.527912913680492,1.5750125595739378e+21,1.52e+03,0.335,4401,,Y,N,0,16.12,,,,,,,,0.343,6.67,,,,,,,,0.54,223,2461000.5,61000,2025-11-21.0,J2000,0.5634,2.584,1.128,26.62,22.75,68.19,228.35,4.04,0.2373,2461555.29,2027-05-29.7,4.15,130,2.24,3.06,3.1e-09,1.4e-09,8.5e-09,4.5e-07,3.4e-07,9.8e-07,5.6e-07,2.2e-09,1.9e-10,2.7e-06,1.2e-06,AMO,Otto Matic,13625,1985-10-14,2023-02-02,1318,,,0,.48928,,,,,,,,,
20276786,276786 (2004 KD1),1.72,,22.70955017737547,2.0610678361691282e+21,824,0.136,276786,,Y,N,0,17.83,,,,,,,,0.050,5.0177,,,,,,,,0.77,182,2461000.5,61000,2025-11-21.0,J2000,0.3301,1.72,1.152,10.12,271.46,9.98,189.81,2.29,0.4369,2461390.00,2026-12-15.5,2.26,53,2.86,4.09,3.1e-08,3.7e-09,5.4e-08,2.9e-06,2.4e-05,2.5e-05,8.6e-06,5.0e-09,1.4e-09,2.0e-05,2.7e-06,AMO,Otto Matic,7823,2002-12-06,2024-05-07,833,,,0,.44833,,,,,,,,,
20363027,363027 (1998 ST27),0.578,,32.894159839632394,1.64100911542926e+20,271,0.00981,363027,,Y,Y,1,19.58,,,,,,,,0.059,3,,,,,,,,0.23,155,2461000.5,61000,2025-11-21.0,J2000,0.5298,0.8198,0.386,21.05,197.51,322.44,88.41,1.25,1.328,2460933.92,2025-09-15.4,0.742,3.82,3.77,6.97,3.5e-08,3.2e-10,2.9e-08,3.6e-06,1.3e-06,2.1e-06,4.5e-06,4.9e-10,7.7e-10,3.4e-06,1.6e-07,ATE,Otto Matic,9517,1998-09-24,2024-10-14,1047,12,1,0,.32707,,,,1.6e-14,1.6e-16,,,,
20016064, 16064 Davidharvey (1999 RH27),4.106,Davidharvey,17.639007575782536,1.6915896138900548e+22,1.76e+03,0.203,16064,,Y,N,0,16.86,,,,,,,,0.020,178.5,,,,,C,,,0.59,106,2461000.5,61000,2025-11-21.0,J2000,0.5893,2.851,1.171,4.54,335.53,104.81,125.86,4.53,0.2048,2460385.94,2024-03-16.4,4.81,79.2,0.866,3.02,2.6e-08,1.1e-08,7.6e-08,3.6e-06,4.3e-05,4.4e-05,1.1e-05,1.7e-08,1.1e-09,5.1e-05,9.8e-06,AMO,Otto Matic,10726,1994-09-01,2024-01-13,1054,,,0,.47781,,,,,,,,,
20003103,  3103 Eger (1982 BB),1.5,Eger,25.135596816010253,1.6747194398293578e+21,608,0.0786,3103,,Y,N,0,15.30,,,,,,,,0.64,5.7103,,0.732,0.235,,Xe,,,,844,2461000.5,61000,2025-11-21.0,J2000,0.3542,1.404,0.907,20.93,129.73,254.10,181.12,1.90,0.5925,2461302.41,2026-09-18.9,1.66,30.6,3.7,4.61,6.2e-10,5.7e-10,9.9e-10,4.7e-08,1.2e-07,1.5e-07,1.0e-06,7.7e-10,3.6e-10,1.9e-06,3.7e-07,APO,Otto Matic,15813,1982-01-21,2025-05-08,8413,1,3,0,.28814,,,,-5.0e-15,7.9e-16,,,,
20001865,  1865 Cerberus (1971 UA),1.2,Cerberus,28.658989784815027,1.1146932591504206e+21,410,0.157,1865,,Y,N,0,16.79,,,,,,,,0.22,6.8039,,0.790,0.442,,S,S,,,JPL 370,2461000.5,61000,2025-11-21.0,J2000,0.4669,1.08,0.576,16.10,212.88,325.29,319.67,1.58,0.8782,2461046.42,2026-01-05.9,1.12,60.9,3.41,5.59,2.3e-09,1.1e-09,2.1e-09,7.7e-08,1.6e-07,1.9e-07,2.6e-06,1.6e-09,1.3e-09,3.0e-06,6.3e-07,APO,Otto Matic,19679,1971-11-10,2025-09-26,2400,,,0,.45246,,,,-4.6e-15,2.0e-15,,,,
20090367, 90367 (2003 LC5),1.748,,27.70089737727056,3.218858183803683e+21,454,0.151,90367,,Y,N,0,17.92,,,,,,,,0.048,39.,,,,,,,,0.01,255,2461000.5,61000,2025-11-21.0,J2000,0.4262,1.156,0.663,16.88,86.82,313.85,289.53,1.65,0.7935,2461089.32,2026-02-17.8,1.24,58.9,3.8,5.32,4.0e-08,1.6e-09,4.6e-08,3.5e-06,1.2e-05,1.1e-05,1.2e-05,2.2e-09,1.6e-09,1.5e-05,9.2e-07,APO,Otto Matic,15319,1983-07-01,2025-06-09,1758,,,0,.41276,,,,,,,,,
20538212,538212 (2016 CA136),0.654,,20.898628875713282,9.595303449290097e+19,1.06e+03,0.00704,538212,,Y,Y,0,19.35,,,,,,,,0.079,,,,,,,,,0.19,51,2461000.5,61000,2025-11-21.0,J2000,0.7812,2.031,0.445,1.26,239.74,125.00,154.94,3.62,0.3405,2460545.43,2024-08-22.9,2.89,2.74,1.85,3.34,3.3e-08,1.3e-08,6.8e-08,4.3e-06,2.3e-04,2.3e-04,1.1e-05,2.3e-08,3.2e-09,2.8e-05,1.0e-05,APO,Otto Matic,3573,2015-04-18,2025-01-28,296,,,0,.49668,,,,,,,,,
20614643,614643 (2010 GH65),0.493,,18.06874281009109,3.072461938673687e+19,1.64e+03,0.158,614643,,Y,N,0,18.87,,,,,,,,0.241,,,,,,,,,0.02,26,2461000.5,61000,2025-11-21.0,J2000,0.6084,2.717,1.064,20.84,42.40,228.65,172.90,4.37,0.2201,2460215.00,2023-09-27.4,4.48,61.3,1.32,2.99,2.6e-07,4.4e-08,7.3e-07,2.8e-05,4.3e-05,7.0e-05,3.7e-05,7.1e-08,5.3e-09,1.5e-04,4.0e-05,AMO,Otto Matic,6618,2001-09-15,2019-10-29,98,,,0,.42933,,,,,,,,,
20514041,514041 (2014 MQ18),5.272,,17.48633889519498,3.518956255742009e+22,1.8e+03,0.196,514041,,Y,N,0,15.68,,,,,,,,0.037,,,,,,,,,3.50,126,2461000.5,61000,2025-11-21.0,J2000,0.5986,2.901,1.164,35.07,347.21,333.08,84.58,4.64,0.1995,2460576.56,2024-09-23.0,4.94,76.2,1.1,2.77,5.5e-08,2.8e-08,1.6e-07,8.7e-06,1.4e-05,1.5e-05,4.1e-06,4.5e-08,2.9e-09,1.9e-05,2.6e-05,AMO,Otto Matic,7598,2004-03-28,2025-01-15,535,,,0,.49534,,,,,,,,,
20436030,436030 (2009 JO2),0.295,,31.600425057472357,2.013454305899034e+19,306,0.0567,436030,,Y,N,0,19.43,,,,,,,,0.296,,,,,,,,,0.04,119,2461000.5,61000,2025-11-21.0,J2000,0.4784,0.8883,0.463,19.62,203.41,239.73,327.20,1.31,1.177,2461028.36,2025-12-18.8,0.837,22.1,4.02,6.54,2.5e-07,2.8e-09,2.2e-07,1.5e-05,1.8e-05,1.7e-05,2.7e-05,4.2e-09,5.6e-09,2.3e-05,1.5e-06,ATE,Otto Matic,5892,2009-05-13,2025-06-30,659,,,0,.47295,,,,,,,,,
